county,date,metro_area,SNAP_Applications,Population,monthly_average_CalFresh
Glenn,2024-02-01,SacramentoStocktonModesto,175.0,27667,71.0
Glenn,2024-03-01,SacramentoStocktonModesto,137.0,27667,64.2
Glenn,2024-04-01,SacramentoStocktonModesto,155.0,27667,59.0
Glenn,2024-05-01,SacramentoStocktonModesto,141.0,27667,63.75
Glenn,2024-06-01,SacramentoStocktonModesto,134.0,27667,68.4
Glenn,2024-07-01,SacramentoStocktonModesto,160.0,27667,66.75
Glenn,2024-08-01,SacramentoStocktonModesto,194.0,27667,71.5
Glenn,2024-09-01,SacramentoStocktonModesto,117.0,27667,76.0
Glenn,2024-10-01,SacramentoStocktonModesto,155.0,27667,65.25
Glenn,2024-11-01,SacramentoStocktonModesto,106.0,27667,58.25
Glenn,2024-12-01,SacramentoStocktonModesto,157.0,27667,58.8
Glenn,2025-01-01,SacramentoStocktonModesto,175.0,27667,69.75
Glenn,2025-02-01,SacramentoStocktonModesto,142.0,27667,67.5
Glenn,2025-03-01,SacramentoStocktonModesto,123.0,27667,63.8
Humboldt,2022-05-01,SacramentoStocktonModesto,1292.0,132067,58.6
Humboldt,2022-06-01,SacramentoStocktonModesto,1355.0,132067,59.75
Humboldt,2022-07-01,SacramentoStocktonModesto,1384.0,132067,75.8
Humboldt,2022-08-01,SacramentoStocktonModesto,1656.0,132067,69.25
Humboldt,2022-09-01,SacramentoStocktonModesto,1624.0,132067,77.25
Humboldt,2022-10-01,SacramentoStocktonModesto,1560.0,132067,80.8
Humboldt,2022-11-01,SacramentoStocktonModesto,1469.0,132067,73.25
Humboldt,2022-12-01,SacramentoStocktonModesto,1242.0,132067,52.75
Humboldt,2023-01-01,SacramentoStocktonModesto,1674.0,132067,79.0
Humboldt,2023-02-01,SacramentoStocktonModesto,1261.0,132067,72.75
Humboldt,2023-03-01,SacramentoStocktonModesto,1509.0,132067,75.25
Humboldt,2023-04-01,SacramentoStocktonModesto,1251.0,132067,70.8
Humboldt,2023-05-01,SacramentoStocktonModesto,1233.3747222598292,132067,63.0
Humboldt,2023-06-01,SacramentoStocktonModesto,1218.0,132067,62.0
Humboldt,2023-07-01,SacramentoStocktonModesto,1133.0,132067,79.6
Humboldt,2023-08-01,SacramentoStocktonModesto,1547.0,132067,71.25
Humboldt,2023-09-01,SacramentoStocktonModesto,1261.0,132067,74.75
Humboldt,2023-10-01,SacramentoStocktonModesto,1421.0,132067,72.2
Humboldt,2023-11-01,SacramentoStocktonModesto,1277.0,132067,63.75
Humboldt,2023-12-01,SacramentoStocktonModesto,1048.0,132067,63.0
Humboldt,2024-01-01,SacramentoStocktonModesto,1341.0,132067,76.75
Humboldt,2024-02-01,SacramentoStocktonModesto,1117.0,132067,71.0
Humboldt,2024-03-01,SacramentoStocktonModesto,1089.0,132067,64.2
Humboldt,2024-04-01,SacramentoStocktonModesto,1059.0,132067,59.0
Humboldt,2024-05-01,SacramentoStocktonModesto,1124.0,132067,63.75
Humboldt,2024-06-01,SacramentoStocktonModesto,972.0,132067,68.4
Humboldt,2024-07-01,SacramentoStocktonModesto,1230.0,132067,66.75
Humboldt,2024-08-01,SacramentoStocktonModesto,1397.0,132067,71.5
Humboldt,2024-09-01,SacramentoStocktonModesto,1256.0,132067,76.0
Humboldt,2024-10-01,SacramentoStocktonModesto,1300.0,132067,65.25
Humboldt,2024-11-01,SacramentoStocktonModesto,1079.0,132067,58.25
Humboldt,2024-12-01,SacramentoStocktonModesto,1034.0,132067,58.8
Humboldt,2025-01-01,SacramentoStocktonModesto,1383.0,132067,69.75
Humboldt,2025-02-01,SacramentoStocktonModesto,1072.0,132067,67.5
Humboldt,2025-03-01,SacramentoStocktonModesto,1010.0,132067,63.8
Imperial,2022-05-01,SanDiego,1635.0,179291,66.6
Imperial,2022-06-01,SanDiego,1924.0,179291,67.75
Imperial,2022-07-01,SanDiego,1769.0,179291,75.4
Imperial,2022-08-01,SanDiego,2092.0,179291,77.25
Imperial,2022-09-01,SanDiego,1657.0,179291,83.0
Imperial,2022-10-01,SanDiego,1698.0,179291,82.2
Imperial,2022-11-01,SanDiego,1436.0,179291,78.5
Imperial,2022-12-01,SanDiego,1254.0,179291,66.0
Imperial,2023-01-01,SanDiego,1588.0,179291,84.8
Imperial,2023-02-01,SanDiego,1375.0,179291,73.25
Imperial,2023-03-01,SanDiego,1524.0,179291,75.5
Imperial,2023-04-01,SanDiego,1405.0,179291,68.6
Imperial,2023-05-01,SanDiego,1580.0,179291,65.0
Imperial,2023-06-01,SanDiego,1550.0,179291,63.5
Imperial,2023-07-01,SanDiego,1591.0,179291,71.2
Imperial,2023-08-01,SanDiego,1788.0,179291,78.75
Imperial,2023-09-01,SanDiego,1454.0,179291,88.25
Imperial,2023-10-01,SanDiego,1456.0,179291,87.6
Imperial,2023-11-01,SanDiego,1214.0,179291,69.25
Imperial,2023-12-01,SanDiego,1086.0,179291,67.0
Imperial,2024-01-01,SanDiego,1574.0,179291,82.5
Imperial,2024-02-01,SanDiego,1305.0,179291,80.25
Imperial,2024-03-01,SanDiego,1291.0,179291,80.0
Imperial,2024-04-01,SanDiego,1438.0,179291,64.75
Imperial,2024-05-01,SanDiego,1380.0,179291,60.5
Imperial,2024-06-01,SanDiego,1332.0,179291,59.6
Imperial,2024-07-01,SanDiego,1617.0,179291,66.0
Imperial,2024-08-01,SanDiego,1656.0,179291,72.0
Imperial,2024-09-01,SanDiego,1346.0,179291,78.2
Imperial,2024-10-01,SanDiego,1353.0,179291,84.0
Imperial,2024-11-01,SanDiego,1099.0,179291,70.5
Imperial,2024-12-01,SanDiego,1099.0,179291,65.2
Imperial,2025-01-01,SanDiego,1349.0,179291,85.5
Imperial,2025-02-01,SanDiego,1017.0,179291,76.5
Imperial,2025-03-01,SanDiego,1140.0,179291,79.6
Inyo,2022-05-01,LosAngeles,83.0,18097,52.4
Inyo,2022-06-01,LosAngeles,110.0,18097,54.0
Inyo,2022-07-01,LosAngeles,100.0,18097,70.0
Inyo,2022-08-01,LosAngeles,121.0,18097,69.25
Inyo,2022-09-01,LosAngeles,112.0,18097,71.25
Inyo,2022-10-01,LosAngeles,122.0,18097,81.8
Inyo,2022-11-01,LosAngeles,96.0,18097,72.5
Inyo,2022-12-01,LosAngeles,80.0,18097,59.75
Inyo,2023-01-01,LosAngeles,104.0,18097,76.0
Inyo,2023-02-01,LosAngeles,84.0,18097,72.75
Inyo,2023-03-01,LosAngeles,97.0,18097,71.75
Inyo,2023-04-01,LosAngeles,91.0,18097,70.4
Inyo,2023-05-01,LosAngeles,85.0,18097,64.75
Inyo,2023-06-01,LosAngeles,98.0,18097,70.5
Inyo,2023-07-01,LosAngeles,77.0,18097,73.0
Inyo,2023-08-01,LosAngeles,98.0,18097,72.5
Inyo,2023-09-01,LosAngeles,67.0,18097,75.25
Inyo,2023-10-01,LosAngeles,103.0,18097,71.2
Inyo,2023-11-01,LosAngeles,99.0,18097,60.75
Inyo,2023-12-01,LosAngeles,83.0,18097,66.4
Inyo,2024-01-01,LosAngeles,121.0,18097,73.75
Inyo,2024-02-01,LosAngeles,95.0,18097,65.25
Inyo,2024-03-01,LosAngeles,63.0,18097,64.6
Inyo,2024-04-01,LosAngeles,83.0,18097,54.75
Inyo,2024-05-01,LosAngeles,89.0,18097,51.25
Inyo,2024-06-01,LosAngeles,85.0,18097,60.8
Inyo,2024-07-01,LosAngeles,99.0,18097,63.0
Inyo,2024-08-01,LosAngeles,81.0,18097,63.75
Inyo,2024-09-01,LosAngeles,92.0,18097,68.6
Inyo,2024-10-01,LosAngeles,85.0,18097,58.75
Inyo,2024-11-01,LosAngeles,94.0,18097,53.5
Inyo,2024-12-01,LosAngeles,81.0,18097,60.6
Inyo,2025-01-01,LosAngeles,98.0,18097,67.75
Inyo,2025-02-01,LosAngeles,96.0,18097,62.75
Inyo,2025-03-01,LosAngeles,76.0,18097,60.0
Kern,2022-05-01,LosAngeles,8757.0,907958,52.4
Kern,2022-06-01,LosAngeles,8288.0,907958,54.0
Kern,2022-07-01,LosAngeles,7506.0,907958,70.0
Kern,2022-08-01,LosAngeles,8726.0,907958,69.25
Kern,2022-09-01,LosAngeles,7782.0,907958,71.25
